DeviceTimeStamp,Primary_VL1,Primary_VL2,Primary_VL3,Primary_IL1,Primary_IL2,Primary_IL3,Secondary_VL1,Secondary_VL2,Secondary_VL3,Secondary_IL1,Secondary_IL2,Secondary_IL3,Oil_Temperature,Power_factor,High_Voltage_Winding_1,High_Voltage_Winding_2,High_Voltage_Winding_3,Low_Voltage_Winding_1,Low_Voltage_Winding_2,Low_Voltage_Winding_3,hv1-lv1,v2-lv2,hv3-lv3,primary_copper_loss,secondary_copper_loss,Total_copper_loss,Total_iron_loss,total_loss,efficiency
04-12-2022 07:00,11,11.156,10.94,37.5,38.4,38.2,0.46,0.39,0.42,943.125,962.688,957.674,60,0.91,2.02,2.01,2.03,0.01,0.02,0.02,2,1.99,1.99,2922.249267,9149.788281,12072.03755,16000,28072.03755,0.966099522
04-12-2022 07:15,11.153,11.05,11,38.3,38.4,39.2,0.42,0.38,0.41,963.245,962.688,982.744,60,0.91,1.98,1.96,2.01,0.02,0.04,0.02,1.96,1.92,2,2961.0754,18549.06696,21510.14236,17000,38510.14236,0.954073135
04-12-2022 07:30,11.1,11.19,10.92,38.5,37.5,36.9,0.41,0.433,0.4,968.275,940.125,925.083,60,0.91,2,1.995,1.98,0.02,0.01,0.04,1.96,1.985,1.96,2821.985517,9208.827663,12030.81318,16500,28530.81318,0.965564572
04-12-2022 07:45,11.156,11.1,10.96,37.6,38.3,39.2,0.4,0.46,0.39,945.64,960.181,982.744,60,0.91,1.99,2.01,2.01,0.04,0.02,0.01,1.98,1.99,2,2950.159233,18072.72629,21022.88553,15000,36022.88553,0.956911604
04-12-2022 08:00,11.05,10.95,10.8,38.2,38.5,38.4,0.39,0.44,0.38,960.73,965.195,962.688,60,0.91,2,1.99,1.96,0.01,0.01,0.02,1.98,1.98,1.947,2919.4317,6188.429656,9107.861356,15500,24607.86136,0.970158105
04-12-2022 08:15,11.19,10.84,10.84,37.6,37.6,38.4,0.38,0.45,0.433,945.64,942.632,962.688,60,0.91,2.03,1.987,1.995,0.02,0.013,0.01,2.02,1.974,1.985,2873.60704,9815.18107,12688.78811,14000,26688.78811,0.96771604
04-12-2022 08:30,11.1,10.86,10.83,38.2,38.2,37.5,0.433,0.45,0.44,960.73,957.674,940.125,60,0.91,2.02,2,2.01,0.01,0.01,0.013,2.007,1.99,1.98,2897.5691,6137.879286,9035.448386,13000,22035.44839,0.973194041
04-12-2022 08:45,10.95,10.95,10.82,39.2,37.6,38.3,0.46,0.44,0.46,985.88,942.632,960.181,60,0.91,1.98,2,1.99,0.013,0.03,0.01,1.97,1.97,1.97,2929.7261,13100.57543,16030.30153,12000,28030.30153,0.966148218
04-12-2022 09:00,10.84,11,11,38.2,38.2,38.5,0.44,0.43,0.42,960.73,957.674,965.195,60,0.91,1.97,1.996,1.987,0.01,0.02,0.03,1.94,1.976,1.977,2910.858863,9200.588995,12111.44786,13500,25611.44786,0.968978812
04-12-2022 09:15,10.86,11.153,11.153,39.2,39.2,37.6,0.45,0.42,0.41,985.88,982.744,942.632,60,0.91,1.99,1.998,2,0.03,0.01,0.02,1.97,1.988,1.97,2985.21344,12945.16386,15930.3773,14000,29930.3773,0.963936279
04-12-2022 09:30,10.95,11.1,11.1,36.9,38.2,38.2,0.45,0.433,0.4,928.035,957.674,957.674,60,0.91,2,2.01,2,0.02,0.03,0.01,1.99,1.98,1.98,2858.257467,14916.24689,17774.50436,15000,32774.50436,0.960644203
04-12-2022 09:45,10.8,11.156,11.156,39.2,39.2,37.6,0.44,0.45,0.39,985.88,982.744,942.632,60,0.91,2.03,1.99,1.996,0.01,0.02,0.03,2,1.97,1.976,2999.719253,9687.862698,12687.58195,16000,28687.58195,0.965381909
04-12-2022 10:00,10.85,11.05,11.05,38.4,36.9,38.2,0.43,0.43,0.38,965.76,925.083,957.674,60,0.91,2.03,2,1.998,0.03,0.02,0.02,2.01,1.98,1.978,2877.37944,15038.49865,17915.87809,17000,34915.87809,0.958180364
04-12-2022 10:15,10.9,11.19,11.19,38.7,39.2,39.2,0.42,0.44,0.433,973.305,982.744,982.744,60,0.91,1.986,2.02,2.01,0.02,0.02,0.02,1.966,2,2,3055.690513,12760.60758,15816.29809,16500,32316.29809,0.961173056
04-12-2022 10:30,10.99,11.1,11.1,36,38.4,38.2,0.433,0.45,0.46,905.4,962.688,957.674,60,0.91,1.995,1.98,1.99,0.02,0.01,0.02,1.975,1.97,1.96,2803.012133,8560.606178,11363.61831,14000,25363.61831,0.969269765
04-12-2022 10:45,10.85,10.95,10.95,39.5,38.7,39.2,0.45,0.46,0.44,993.425,970.209,982.744,60,0.91,2.01,2,2,0.02,0.03,0.01,2,1.97,1.98,3068.254167,15995.61905,19063.87322,15500,34563.87322,0.958584508
04-12-2022 11:00,10.9,10.84,10.84,39.1,36,36.9,0.43,0.45,0.45,983.365,902.52,925.083,60,0.91,2.01,1.99,2.02,0.01,0.02,0.03,1.98,1.97,2.01,2800.8001,8662.88891,11463.68901,14000,25463.68901,0.96915226
04-12-2022 11:15,11,10.86,10.86,39.1,39.5,39.2,0.44,0.44,0.45,983.365,990.265,982.744,60,0.91,2.03,2,1.98,0.03,0.01,0.02,2.01,1.99,1.95,3088.843833,12945.36809,16034.21193,13000,29034.21193,0.96497827
04-12-2022 11:30,10.9,10.95,10.95,39,39.1,38.4,0.45,0.433,0.44,980.85,980.237,962.688,60,0.91,2.01,2.03,2,0.02,0.03,0.01,2,2,1.98,3036.604767,16025.63287,19062.23764,12000,31062.23764,0.962623452
04-12-2022 11:45,10.94,10.8,11,37.5,39.1,38.7,0.46,0.46,0.43,943.125,980.237,970.209,60,0.91,1.98,2.02,1.99,0.01,0.02,0.03,1.95,2,1.97,2950.991433,9380.41515,12331.40658,13500,25831.40658,0.968720726
04-12-2022 12:00,10.91,10.85,11.153,38.4,39,36,0.45,0.44,0.42,965.76,977.73,902.52,60,0.91,2.01,1.98,2,0.03,0.02,0.02,1.99,1.96,1.99,2855.8152,15705.98026,18561.79546,14000,32561.79546,0.960889635
04-12-2022 12:15,11.16,10.9,11.1,37.8,37.5,39.5,0.44,0.45,0.433,950.67,940.125,990.265,60,0.91,2.01,1.97,2.03,0.02,0.01,0.02,1.99,1.96,2.02,2936.529467,8977.874811,11914.40428,15000,26914.40428,0.967452007
04-12-2022 12:30,11,10.99,11.156,36.5,38.4,39.1,0.433,0.45,0.45,917.975,962.688,980.237,60,0.91,1.992,1.99,2.02,0.02,0.01,0.01,1.982,1.98,2,2892.137533,8710.348745,11602.48628,16000,27602.48628,0.966647652
04-12-2022 12:45,10.8,10.85,11.05,38,37.8,39.1,0.46,0.44,0.43,955.7,947.646,980.237,60,0.88,2.01,2,1.98,0.01,0.02,0.01,2,1.98,1.97,2929.0546,9034.695365,11963.74997,17000,28963.74997,0.965060294
04-12-2022 13:00,10.85,10.9,11.19,37.5,36.5,39,0.44,0.43,0.44,943.125,915.055,977.73,60,0.88,1.99,2.03,1.97,0.01,0.01,0.02,1.97,2.02,1.957,2833.091667,5762.552929,8595.644596,16500,25095.6446,0.969584563
04-12-2022 13:15,10.9,11,11.1,38.3,38,37.5,0.45,0.42,0.45,963.245,952.66,940.125,60,0.88,1.97,2.03,1.99,0.02,0.013,0.01,1.96,2.017,1.98,2873.176933,10121.50461,12994.68154,15000,27994.68154,0.966189781
04-12-2022 13:30,10.99,10.9,10.95,38.5,37.5,38.4,0.45,0.433,0.46,968.275,940.125,962.688,60,0.88,2,1.986,2,0.01,0.01,0.013,1.987,1.976,1.98,2902.144167,6075.476619,8977.620786,15500,24477.62079,0.970311358
04-12-2022 13:45,10.85,10.94,10.84,37.6,38.3,37.8,0.44,0.45,0.45,945.64,960.181,947.646,60,0.88,1.997,1.995,2.03,0.013,0.02,0.01,1.987,1.975,1.996,2883.423157,10024.49421,12907.91737,14000,26907.91737,0.967459596
04-12-2022 14:00,10.9,10.91,10.86,38.2,38.5,36.5,0.43,0.43,0.44,960.73,965.195,915.055,60,0.88,1.996,2.01,2.03,0.01,0.034,0.02,1.976,1.976,2.007,2865.47768,13640.92321,16506.40089,13000,29506.40089,0.964428965
04-12-2022 14:15,11,11.16,10.95,39.2,37.6,38,0.42,0.44,0.433,985.88,942.632,952.66,60,0.88,1.987,2.01,1.986,0.02,0.023,0.034,1.953,1.987,1.963,2920.915093,13302.78165,16223.69674,12000,28223.69674,0.965922616
04-12-2022 14:30,10.9,11,10.8,36.9,38.2,37.5,0.433,0.45,0.46,928.035,957.674,940.125,60,0.88,1.997,2.03,1.995,0.034,0.023,0.023,1.974,2.007,1.975,2828.953707,16799.43194,19628.38565,13500,33128.38565,0.960236158
04-12-2022 14:45,10.94,10.8,10.85,39.2,39.2,38.3,0.45,0.46,0.44,985.88,982.744,960.181,60,0.88,1.991,2.01,2.01,0.023,0.02,0.023,1.968,1.99,2,3032.181847,13897.62172,16929.80357,14000,30929.80357,0.962776875
04-12-2022 15:00,10.91,10.85,10.9,38.4,36.9,38.5,0.43,0.45,0.45,965.76,925.083,965.195,60,0.88,2,1.98,2.01,0.023,0.01,0.02,1.98,1.97,1.98,2874.8101,10009.67138,12884.48148,15000,27884.48148,0.966318391
04-12-2022 15:15,11,10.9,10.99,39.2,39.2,37.6,0.44,0.44,0.45,985.88,982.744,942.632,60,0.88,2.01,2.01,2.03,0.02,0.03,0.01,2,1.98,2.01,3015.741867,16140.72896,19156.47083,16000,35156.47083,0.95790433
04-12-2022 15:30,10.9,10.99,10.85,36.9,38.4,38.2,0.45,0.45,0.44,928.035,962.688,957.674,60,0.88,2.01,2.01,2.01,0.01,0.02,0.03,1.98,1.99,2,2877.9247,9058.86118,11936.78588,17000,28936.78588,0.965091686
04-12-2022 15:45,10.923,10.85,10.9,39.2,39.2,39.2,0.46,0.44,0.43,985.88,982.744,982.744,60,0.88,1.992,1.992,1.98,0.03,0.01,0.02,1.972,1.982,1.95,3054.84032,12945.43127,16000.27159,16500,32500.27159,0.960960647
04-12-2022 16:00,10.94,10.9,11,38.4,36.9,36.9,0.45,0.43,0.42,965.76,925.083,925.083,60,0.88,2.01,2.01,2.01,0.02,0.03,0.01,2,1.98,1.99,2812.5126,14778.81836,17591.33096,15000,32591.33096,0.960855549
04-12-2022 16:15,11,11,10.9,39.5,39.2,39.2,0.44,0.42,0.433,993.425,982.744,982.744,60,0.88,1.99,1.99,2.01,0.01,0.02,0.03,1.96,1.97,1.99,3083.819167,9738.043339,12821.86251,15500,28321.86251,0.965808143
04-12-2022 16:30,10.92,10.9,10.94,39.1,38.4,38.4,0.45,0.42,0.45,983.365,962.688,962.688,60,0.88,2.01,1.97,1.992,0.03,0.02,0.02,1.99,1.95,1.952,2971.70494,15854.93972,18826.64466,14000,32826.64466,0.96058406
04-12-2022 16:45,10.96,10.94,10.91,39.1,39.5,39.2,0.44,0.42,0.43,983.365,990.265,982.744,60,0.89,1.992,2,2.01,0.02,0.04,0.02,1.972,1.96,2,3084.845307,19528.26005,22613.10536,13000,35613.10536,0.957380868
04-12-2022 17:00,10.8,10.91,11.16,39,39.1,36.9,0.43,0.46,0.44,980.85,980.237,925.083,60,0.89,1.978,1.997,1.99,0.02,0.01,0.04,1.938,1.987,1.97,2923.725157,9628.994511,12552.71967,12000,24552.71967,0.970222984
04-12-2022 17:15,10.84,11,11,37.5,39.1,39.2,0.42,0.433,0.45,943.125,980.237,982.744,60,0.89,2.01,1.996,1.97,0.04,0.02,0.01,2,1.976,1.96,2968.41602,18268.83653,21237.25255,13500,34737.25255,0.958385405
04-12-2022 17:30,10.83,10.9,10.8,38.4,39,38.4,0.42,0.46,0.46,965.76,977.73,962.688,60,0.89,1.99,1.987,2,0.01,0.01,0.02,1.97,1.977,1.987,2968.5738,6301.912355,9270.486155,14000,23270.48616,0.971734094
04-12-2022 17:45,10.82,10.923,10.85,37.8,37.5,39.5,0.42,0.44,0.45,950.67,940.125,990.265,60,0.89,1.987,1.997,1.997,0.02,0.013,0.01,1.977,1.984,1.987,2921.068527,9858.408944,12779.47747,15000,27779.47747,0.966440969
04-12-2022 18:00,11.14,10.94,10.9,36.5,38.4,39.1,0.46,0.45,0.44,917.975,962.688,980.237,60,0.89,2,1.991,1.996,0.01,0.01,0.013,1.987,1.981,1.976,2883.95124,5902.40198,8786.35322,16000,24786.35322,0.969948153
04-12-2022 18:15,11.05,11,10.99,38,37.8,39.1,0.433,0.45,0.45,955.7,947.646,980.237,60,0.89,2.01,2,1.987,0.013,0.02,0.01,2,1.98,1.957,2932.621823,9948.057855,12880.67968,17000,29880.67968,0.963994005
04-12-2022 18:30,10.93,10.92,10.85,37.5,36.5,39,0.46,0.44,0.44,943.125,915.055,977.73,60,0.89,1.96,2.01,1.997,0.01,0.03,0.02,1.94,1.98,1.987,2823.8365,11344.72395,14168.56045,16500,30668.56045,0.963079666
04-12-2022 18:45,10.99,10.96,10.9,38.3,38,37.5,0.44,0.43,0.43,963.245,952.66,940.125,60,0.89,2.02,2.01,1.991,0.02,0.01,0.03,1.99,2,1.977,2888.467183,9220.211036,12108.67822,15000,27108.67822,0.967224769
04-12-2022 19:00,11.195,10.8,11,38.5,37.5,38.4,0.45,0.42,0.42,968.275,940.125,962.688,60,0.89,2.03,1.992,2,0.03,0.014,0.01,2.02,1.978,1.97,2919.779167,13503.33712,16423.11629,15500,31923.11629,0.961627324
04-12-2022 19:15,10.96,10.84,10.9,37.6,38.3,37.8,0.45,0.433,0.42,945.64,960.181,947.646,60,0.89,2.01,2.01,2.01,0.01,0.03,0.014,1.996,1.98,1.99,2887.3583,12204.68124,15092.03954,14000,29092.03954,0.964910965
04-12-2022 19:30,11,10.83,10.94,38.2,38.5,36.5,0.44,0.45,0.42,960.73,965.195,915.055,60,0.89,1.98,1.99,2.01,0.014,0.02,0.03,1.95,1.97,1.986,2838.931733,10527.16976,13366.10149,13000,26366.10149,0.968093922
04-12-2022 19:45,10.9,10.82,10.91,39.2,37.6,38,0.43,0.43,0.46,985.88,942.632,952.66,60,0.89,2.01,2.01,1.992,0.03,0.024,0.02,1.99,1.986,1.962,2935.584,16834.38551,19769.96951,12000,31769.96951,0.96180438
04-12-2022 20:00,10.923,11.14,11,36.9,38.2,37.5,0.42,0.44,0.433,928.035,957.674,940.125,60,0.89,1.996,1.992,2.01,0.02,0.03,0.024,1.972,1.962,2,2817.04738,14920.57564,17737.62302,13500,31237.62302,0.962420345
04-12-2022 20:15,10.94,11.05,10.9,37.6,39.2,38.3,0.433,0.45,0.46,945.64,982.744,960.181,60,0.89,2.045,1.978,1.99,0.024,0.01,0.03,2.015,1.968,1.976,2949.908073,10382.76779,13332.67586,14000,27332.67586,0.966962896
04-12-2022 20:30,11,10.93,10.923,38.2,36.9,38.5,0.45,0.46,0.44,960.73,925.083,965.195,60,0.89,2.01,2.01,2.01,0.03,0.014,0.01,2,1.996,1.98,2883.077,13226.87191,16109.94891,15000,31109.94891,0.962568191
04-12-2022 20:45,10.92,10.99,10.94,39.2,37.6,37.6,0.43,0.45,0.45,985.88,942.632,942.632,60,0.89,1.99,1.99,1.992,0.01,0.03,0.014,1.976,1.96,1.972,2895.835307,12129.8144,15025.64971,16000,31025.64971,0.962665834
04-12-2022 21:00,10.96,11.195,11,36.9,38.2,38.2,0.44,0.44,0.45,928.035,957.674,957.674,60,0.89,1.97,1.987,1.978,0.014,0.02,0.03,1.94,1.967,1.954,2822.752767,10143.00183,12965.75459,17000,29965.75459,0.963895192
04-12-2022 21:15,10.8,10.96,10.92,39.2,39.2,39.2,0.45,0.433,0.44,985.88,982.744,982.744,60,0.89,2,2,2.01,0.03,0.024,0.02,1.98,1.976,1.98,3078.402133,17452.43153,20530.83366,16500,37030.83366,0.955759296
04-12-2022 21:30,10.84,11,10.96,38.4,36.9,36.9,0.46,0.46,0.43,965.76,925.083,925.083,60,0.89,1.97,2.01,1.99,0.02,0.03,0.024,1.946,1.98,1.98,2783.7744,14783.13542,17566.90982,14000,31566.90982,0.962039242
04-12-2022 21:45,10.83,10.9,10.8,38.3,39.2,37.6,0.45,0.44,0.42,963.245,982.744,942.632,60,0.89,1.986,1.96,1.987,0.024,0.01,0.03,1.956,1.95,1.964,2911.399687,10651.43966,13562.83935,15500,29062.83935,0.96494495
04-12-2022 22:00,10.82,10.923,10.84,38.5,38.4,38.2,0.44,0.45,0.433,968.275,962.688,957.674,60,0.89,1.97,2.02,2,0.03,0.023,0.01,1.96,1.997,1.97,2939.041233,16483.97976,19423.02099,14000,33423.02099,0.959896691
04-12-2022 22:15,11,10.94,10.83,37.6,38.3,39.2,0.433,0.45,0.45,945.64,960.181,982.744,60,0.89,1.997,2.03,2.01,0.01,0.03,0.023,1.974,2,2,2963.237273,12207.79326,15171.03054,13000,28171.03054,0.965984043
04-12-2022 22:30,11.153,11,10.82,38.2,38.5,36.9,0.46,0.44,0.43,960.73,965.195,925.083,60,0.89,1.998,2.01,1.96,0.023,0.01,0.03,1.968,2,1.94,2854.54654,10190.93848,13045.48502,12000,25045.48502,0.96964351
04-12-2022 22:45,11.1,10.92,11.14,39.2,37.6,39.2,0.44,0.43,0.44,985.88,942.632,982.744,60,0.89,2,1.98,2.02,0.03,0.02,0.01,1.99,1.96,2,2992.1792,15646.57014,18638.74934,13500,32138.74934,0.961378136
04-12-2022 23:00,11.156,10.96,11.05,36.9,38.2,38.4,0.45,0.42,0.45,928.035,957.674,962.688,60,0.89,2.01,2.01,2.03,0.01,0.02,0.02,1.99,1.99,1.99,2887.7551,8991.511059,11879.26616,14000,25879.26616,0.968664589
04-12-2022 23:15,11.05,10.8,10.93,39.2,39.2,38.3,0.45,0.433,0.46,985.88,982.744,960.181,60,0.89,2.012,1.996,2.01,0.02,0.04,0.02,1.992,1.956,2,3035.76734,19363.27396,22399.0413,15000,37399.0413,0.955339045
04-12-2022 23:30,11.2,10.84,10.99,38.4,36.9,38.5,0.44,0.45,0.45,965.76,925.083,965.195,60,0.89,2,2.045,1.98,0.02,0.01,0.04,1.96,2.035,1.96,2889.48915,9083.41364,11972.90279,16000,27972.90279,0.966215195
04-12-2022 23:45,11,10.83,11.195,38.7,39.2,37.6,0.43,0.43,0.44,973.305,982.744,942.632,60,0.89,2.01,2.01,2.01,0.04,0.02,0.01,2,1.99,2,2980.2203,19072.68221,22052.90251,17000,39052.90251,0.953455971
05-12-2022 00:00,10.95,10.82,10.96,36,38.4,38.2,0.42,0.44,0.433,905.4,962.688,957.674,60,0.89,1.99,1.99,1.996,0.01,0.01,0.02,1.97,1.98,1.983,2808.685813,5828.108978,8636.794791,16500,25136.79479,0.969536209
05-12-2022 00:15,10.89,11,11,39.5,38.7,39.2,0.433,0.45,0.46,993.425,970.209,982.744,60,0.89,1.987,1.97,2.045,0.02,0.013,0.01,1.977,1.957,2.035,3064.36495,10661.55453,13725.91948,15000,28725.91948,0.96533725
05-12-2022 00:30,11.03,11.153,10.9,39.1,36,36.9,0.45,0.46,0.44,983.365,902.52,925.083,60,0.89,2,2,2.01,0.01,0.01,0.013,1.987,1.99,1.98,2795.485367,5942.505605,8737.990972,15500,24237.99097,0.970593456
05-12-2022 00:45,11.01,11.1,10.923,39.1,39.5,39.2,0.43,0.45,0.45,983.365,990.265,982.744,60,0.89,2,1.97,1.99,0.013,0.03,0.01,1.99,1.94,1.97,3063.075367,13999.88598,17062.96135,14000,31062.96135,0.962622614
05-12-2022 01:00,10.9,11.156,10.94,39,39.1,38.4,0.44,0.44,0.45,980.85,980.237,962.688,60,0.89,1.96,1.986,1.97,0.01,0.02,0.03,1.93,1.966,1.96,2974.08662,9622.279796,12596.36642,13000,25596.36642,0.968996513
05-12-2022 01:15,11.02,11.05,11,37.5,39.1,38.7,0.45,0.45,0.44,943.125,980.237,970.209,60,0.89,2.03,1.97,2,0.03,0.01,0.02,2.01,1.96,1.97,2953.941067,12104.19764,15058.1387,12000,27058.1387,0.967283873
05-12-2022 01:30,11.17,11.2,10.92,38.4,39,36,0.46,0.44,0.43,965.76,977.73,902.52,60,0.89,2.01,1.997,1.97,0.02,0.03,0.01,2,1.967,1.95,2851.4742,15780.51711,18631.99131,13500,32131.99131,0.961385944
05-12-2022 01:45,11.12,11,10.96,37.8,37.5,39.5,0.45,0.43,0.42,950.67,940.125,990.265,60,0.89,1.98,1.998,1.986,0.01,0.02,0.03,1.95,1.978,1.966,2912.4824,8914.714251,11827.19665,14000,25827.19665,0.968725665
05-12-2022 02:00,11,10.95,10.8,36.5,38.4,39.1,0.44,0.42,0.433,917.975,962.688,980.237,60,0.89,2.01,2,1.97,0.03,0.02,0.02,1.99,1.98,1.95,2879.566067,14611.77049,17491.33656,15000,32491.33656,0.960970961
05-12-2022 02:15,10.9,10.89,10.84,38.7,37.8,39.1,0.45,0.42,0.45,973.305,947.646,980.237,60,0.89,1.98,2.01,1.997,0.02,0.02,0.02,1.96,1.99,1.987,2963.476057,12308.90534,15272.3814,16000,31272.3814,0.962380103
05-12-2022 02:30,11,11.03,10.83,36,36.5,39,0.44,0.42,0.43,905.4,915.055,977.73,60,0.89,1.99,2.012,1.998,0.02,0.01,0.02,1.97,2.002,1.968,2766.161667,8262.59811,11028.75978,17000,28028.75978,0.966150017
05-12-2022 02:45,10.9,11.01,10.82,39.5,38.7,37.5,0.43,0.46,0.44,993.425,970.209,940.125,60,0.89,2.01,2,2,0.02,0.03,0.01,2,1.97,1.98,2981.3275,15995.47699,18976.80449,16500,35476.80449,0.957537056
05-12-2022 03:00,10.923,10.9,11,39.1,36,38.4,0.42,0.433,0.45,983.365,902.52,962.688,60,0.89,1.99,2.01,2.01,0.01,0.02,0.03,1.96,1.99,2,2870.385833,8663.26496,11533.65079,15000,26533.65079,0.967897676
05-12-2022 03:15,10.94,11.02,11.153,39.1,39.5,37.8,0.42,0.46,0.46,983.365,990.265,947.646,60,0.89,2,1.99,2.012,0.03,0.01,0.02,1.98,1.98,1.982,3012.44786,12945.13411,15957.58197,15500,31457.58197,0.96216574
05-12-2022 03:30,11,11.17,11.1,39,39.1,36.5,0.42,0.44,0.45,980.85,980.237,915.055,60,0.89,2.03,1.987,2,0.02,0.03,0.01,2.02,1.957,1.98,2929.95849,16025.4741,18955.43259,14000,32955.43259,0.960435539
05-12-2022 03:45,10.92,11.12,11.156,37.5,39.1,38.7,0.46,0.45,0.44,943.125,980.237,970.209,60,0.89,2.03,2,2.01,0.01,0.02,0.03,2,1.98,1.99,2974.221467,9380.41515,12354.63662,13000,25354.63662,0.969280312
05-12-2022 04:00,10.96,11,11.05,38.4,39,36,0.433,0.45,0.45,965.76,977.73,902.52,60,0.89,2.01,2,1.99,0.03,0.02,0.02,1.99,1.98,1.98,2861.6352,15705.98026,18567.61546,12000,30567.61546,0.963196716
05-12-2022 04:15,10.8,10.9,11.2,37.8,37.5,39.5,0.46,0.44,0.44,950.67,940.125,990.265,60,0.89,1.98,1.96,1.987,0.02,0.01,0.02,1.96,1.95,1.977,2895.189983,8977.874811,11873.06479,13500,25373.06479,0.969258671
05-12-2022 04:30,10.84,11,11,36.5,38.4,39.1,0.44,0.43,0.43,917.975,962.688,980.237,60,0.89,2.01,2.03,2,0.02,0.01,0.01,2,2.02,1.98,2909.599767,8710.348745,11619.94851,14000,25619.94851,0.968968835
05-12-2022 04:45,10.83,10.9,10.95,38,37.8,39.1,0.45,0.42,0.42,955.7,947.646,980.237,60,0.89,1.98,2.01,2,0.01,0.02,0.01,1.97,1.99,1.99,2929.569467,9034.695365,11964.26483,15000,26964.26483,0.967393676
05-12-2022 05:00,10.82,10.923,10.89,37.5,36.5,39,0.45,0.433,0.42,943.125,915.055,977.73,60,0.89,1.987,1.98,1.96,0.01,0.01,0.02,1.967,1.97,1.947,2804.41125,5762.552929,8566.964179,16000,24566.96418,0.970206223
05-12-2022 05:15,11,10.94,11.03,38.3,38,37.5,0.44,0.45,0.42,963.245,952.66,940.125,60,0.89,2.01,2.01,2.03,0.02,0.013,0.01,2,1.997,2.02,2901.8588,10121.50461,13023.36341,17000,30023.36341,0.963828291
05-12-2022 05:30,11.153,11,11.01,38.5,37.5,38.4,0.43,0.43,0.46,968.275,940.125,962.688,60,0.89,1.99,1.98,2.01,0.01,0.01,0.013,1.977,1.97,1.99,2899.306033,6075.476619,8974.782652,16500,25474.78265,0.969139236
05-12-2022 05:45,11.1,10.92,10.9,37.6,38.3,37.8,0.42,0.44,0.433,945.64,960.181,947.646,60,0.89,1.987,1.99,1.98,0.013,0.02,0.01,1.977,1.97,1.946,2852.451807,10024.49421,12876.94602,15000,27876.94602,0.966327186
05-12-2022 06:00,11.156,10.96,11.02,38.2,38.5,36.5,0.433,0.45,0.46,960.73,965.195,915.055,60,0.89,2,2.01,2.01,0.01,0.034,0.02,1.98,1.976,1.987,2858.541667,13640.92321,16499.46487,15500,31999.46487,0.96153908
05-12-2022 06:15,11.05,10.8,11.17,39.2,37.6,38,0.45,0.46,0.44,985.88,942.632,952.66,60,0.89,1.998,1.99,1.98,0.02,0.023,0.034,1.964,1.967,1.957,2914.236373,13302.78165,16217.01802,14000,30217.01802,0.963603471
05-12-2022 06:30,11.19,10.84,11.12,36.9,38.2,37.5,0.43,0.45,0.45,928.035,957.674,940.125,60,0.89,2.06,2,1.99,0.034,0.023,0.023,2.037,1.977,1.97,2840.611367,16799.43194,19640.04331,13000,32640.04331,0.960799335
05-12-2022 06:45,11.1,10.83,11,39.2,39.2,38.3,0.44,0.44,0.45,985.88,982.744,960.181,60,0.89,1.97,2.03,2.01,0.023,0.02,0.023,1.947,2.01,2,3031.669633,13897.62172,16929.29135,12000,28929.29135,0.965100411
05-12-2022 07:00,10.95,10.82,10.9,38.4,36.9,38.5,0.45,0.433,0.44,965.76,925.083,965.195,60,0.89,2.01,2.03,1.99,0.023,0.01,0.02,1.99,2.02,1.96,2892.537133,10009.67138,12902.20852,13500,26402.20852,0.968051624
05-12-2022 07:15,10.84,11,11,38.2,39.2,37.6,0.46,0.46,0.43,960.73,982.744,942.632,60,0.89,1.99,2.01,2,0.02,0.03,0.01,1.98,1.98,1.98,2940.018,15814.34735,18754.36535,14000,32754.36535,0.960667435
05-12-2022 07:30,10.86,11.153,10.9,39.2,38.4,38.2,0.45,0.44,0.42,985.88,962.688,957.674,61,0.89,2,1.98,2.03,0.01,0.02,0.03,1.97,1.96,2.02,2985.055333,9427.89589,12412.95122,15000,27412.95122,0.966869081
05-12-2022 07:45,10.95,11.1,10.923,36.9,38.2,39.2,0.44,0.45,0.433,928.035,957.674,982.744,61,0.89,2.01,2.01,2.03,0.03,0.01,0.02,1.99,2,2,2929.762567,11676.17287,14605.93544,16000,30605.93544,0.963152279
05-12-2022 08:00,11,11.156,10.94,39.2,39.2,36.9,0.433,0.45,0.45,985.88,982.744,925.083,61,0.89,1.99,1.98,2.01,0.02,0.03,0.01,1.98,1.95,1.99,2945.765633,16140.67047,19086.4361,17000,36086.4361,0.956838869
05-12-2022 08:15,11.153,11.05,11,38.4,36.9,39.2,0.46,0.44,0.43,965.76,925.083,982.744,61,0.89,1.97,1.987,1.98,0.01,0.02,0.03,1.94,1.967,1.96,2884.31649,8823.992411,11708.3089,16500,28208.3089,0.965940563
05-12-2022 08:30,11.1,11.19,10.92,38.3,39.2,38.4,0.44,0.43,0.44,963.245,982.744,962.688,61,0.89,2,2.01,2.01,0.03,0.02,0.02,1.98,1.99,1.97,2995.430667,15723.39902,18718.82968,14000,32718.82968,0.960708431
05-12-2022 08:45,11.156,11.1,10.96,38.5,38.4,38.2,0.45,0.42,0.45,968.275,962.688,957.674,61,0.89,1.997,1.99,1.98,0.02,0.04,0.02,1.977,1.95,1.97,2927.907617,18613.67014,21541.57775,15500,37041.57775,0.955747028
